region	GC
chr1:186330649-186330768	0.285714285714286
chr1:186330768-186330858	0.411111111111111
chr1:186330845-186330975	0.3
chr1:186331381-186331476	0.294736842105263
chr1:186331473-186331584	0.342342342342342
chr1:186332079-186332200	0.305785123966942
chr1:186332472-186332559	0.32183908045977
chr1:186332547-186332662	0.260869565217391
chr1:186336952-186337065	0.345132743362832
chr1:186337025-186337146	0.297520661157025
chr1:186340019-186340138	0.319327731092437
chr1:186340138-186340223	0.305882352941176
chr1:186342400-186342491	0.296703296703297
chr1:186342577-186342699	0.245901639344262
chr1:186344005-186344089	0.488095238095238
chr1:186344089-186344199	0.663636363636364
chr1:186643375-186643494	0.201680672268908
chr1:186643506-186643587	0.419753086419753
chr1:186643587-186643666	0.455696202531646
chr1:186643666-186643772	0.433962264150943
chr1:186643772-186643898	0.492063492063492
chr1:186644413-186644489	0.447368421052632
chr1:186644489-186644572	0.385542168674699
chr1:186644990-186645073	0.373493975903614
chr1:186645073-186645155	0.353658536585366
chr1:186645155-186645247	0.41304347826087
chr1:186645247-186645346	0.292929292929293
chr1:186645517-186645620	0.330097087378641
chr1:186645620-186645703	0.506024096385542
chr1:186645702-186645815	0.530973451327434
chr1:186645818-186645938	0.258333333333333
chr1:186646736-186646827	0.428571428571429
chr1:186646827-186646923	0.427083333333333
chr1:186646922-186647013	0.340659340659341
chr1:186647358-186647482	0.459677419354839
chr1:186647482-186647602	0.291666666666667
chr1:186648183-186648260	0.363636363636364
chr1:186648260-186648336	0.368421052631579
chr1:186648345-186648474	0.403100775193798
chr1:186648474-186648564	0.477777777777778
chr1:186649320-186649450	0.776923076923077
chr1:193091222-193091349	0.748031496062992
chr1:193091346-193091461	0.51304347826087
chr1:193094204-193094333	0.356589147286822
chr1:193104525-193104603	0.423076923076923
chr1:193104581-193104682	0.326732673267327
chr1:193104682-193104781	0.262626262626263
chr1:193107156-193107270	0.385964912280702
chr1:193107253-193107375	0.327868852459016
chr1:193110945-193111059	0.315789473684211
chr1:193111042-193111156	0.421052631578947
chr1:193111156-193111271	0.365217391304348
chr1:193117032-193117144	0.464285714285714
chr1:193119464-193119547	0.397590361445783
chr1:193121420-193121520	0.28
chr1:193121524-193121598	0.378378378378378
chr1:193181175-193181265	0.333333333333333
chr1:193202086-193202180	0.319148936170213
chr1:193202178-193202268	0.422222222222222
chr1:193202266-193202347	0.345679012345679
chr1:193205315-193205442	0.519685039370079
chr1:193205440-193205560	0.325
chr1:193218791-193218889	0.275510204081633
chr1:193218889-193219005	0.396551724137931
chr1:193219754-193219827	0.26027397260274
chr1:193219828-193219936	0.314814814814815
chr1:204393912-204394046	0.656716417910448
chr1:204394042-204394174	0.598484848484849
chr1:204394732-204394815	0.506024096385542
chr1:204394815-204394904	0.382022471910112
chr1:204396692-204396817	0.416
chr1:204396817-204396889	0.611111111111111
chr1:204397242-204397349	0.542056074766355
chr1:204398966-204399087	0.661157024793388
chr1:204399087-204399198	0.693693693693694
chr1:204400749-204400839	0.577777777777778
chr1:204400839-204400924	0.494117647058824
chr1:204401275-204401399	0.516129032258065
chr1:204401399-204401530	0.519083969465649
chr1:204402431-204402554	0.504065040650406
chr1:204402853-204402975	0.491803278688525
chr1:204402975-204403089	0.570175438596491
chr1:204403509-204403628	0.512605042016807
chr1:204403628-204403752	0.556451612903226
chr1:204407954-204408086	0.568181818181818
chr1:204408080-204408209	0.612403100775194
chr1:204409318-204409450	0.613636363636364
chr1:204410591-204410692	0.495049504950495
chr1:204411641-204411761	0.608333333333333
chr1:204412543-204412676	0.609022556390977
chr1:204412676-204412763	0.586206896551724
chr1:204413177-204413299	0.5
chr1:204413451-204413579	0.6015625
chr1:204415025-204415145	0.541666666666667
chr1:204415145-204415251	0.650943396226415
chr1:204415233-204415353	0.625
chr1:204416461-204416586	0.576
chr1:204416586-204416711	0.568
chr1:204418311-204418424	0.584070796460177
chr1:204418959-204419080	0.644628099173554
chr1:204419054-204419159	0.638095238095238
chr1:204423697-204423828	0.549618320610687
chr1:204423828-204423919	0.582417582417582
chr1:204424883-204425010	0.551181102362205
chr1:204425000-204425119	0.638655462184874
chr1:204425119-204425204	0.6
chr1:204426073-204426198	0.552
chr1:204426827-204426957	0.638461538461538
chr1:204426918-204427040	0.647540983606557
chr1:204429003-204429086	0.578313253012048
chr1:204429409-204429540	0.519083969465649
chr1:204429617-204429719	0.607843137254902
chr1:204429719-204429805	0.511627906976744
chr1:204433136-204433262	0.53968253968254
chr1:204433506-204433618	0.526785714285714
chr1:204433618-204433747	0.534883720930233
chr1:204434346-204434449	0.533980582524272
chr1:204437955-204438079	0.596774193548387
chr1:204438054-204438183	0.674418604651163
chr1:204438141-204438239	0.561224489795918
chr1:204438239-204438334	0.589473684210526
chr1:204438330-204438426	0.583333333333333
chr1:204438419-204438549	0.561538461538462
chr1:204438549-204438673	0.588709677419355
chr1:204438671-204438747	0.592105263157895
chr1:204438746-204438858	0.607142857142857
chr1:204438849-204438963	0.578947368421053
chr1:204494558-204494690	0.325757575757576
chr1:204495441-204495547	0.377358490566038
chr1:204499745-204499824	0.379746835443038
chr1:204499824-204499945	0.454545454545455
chr1:204501273-204501389	0.370689655172414
chr1:204506506-204506634	0.421875
chr1:204507276-204507399	0.455284552845528
chr1:204507399-204507516	0.35042735042735
chr1:204511964-204512038	0.472972972972973
chr1:204512022-204512121	0.343434343434343
chr1:204513588-204513709	0.355371900826446
chr1:204513709-204513825	0.370689655172414
chr1:204515827-204515942	0.321739130434783
chr1:204515941-204516068	0.425196850393701
chr1:204518147-204518268	0.40495867768595
chr1:204518268-204518386	0.423728813559322
chr1:204518386-204518512	0.388888888888889
chr1:204518512-204518636	0.42741935483871
chr1:204518636-204518763	0.47244094488189
chr1:204518771-204518888	0.264957264957265
chr1:206646544-206646657	0.619469026548673
chr1:206647635-206647765	0.6
chr1:206647763-206647872	0.55045871559633
chr1:206648206-206648298	0.619565217391304
chr1:206648296-206648411	0.660869565217391
chr1:206649474-206649581	0.654205607476635
chr1:206649576-206649685	0.605504587155963
chr1:206649685-206649801	0.672413793103448
chr1:206650012-206650099	0.597701149425287
chr1:206650099-206650202	0.611650485436893
chr1:206651083-206651202	0.680672268907563
chr1:206651489-206651599	0.654545454545455
chr1:206651595-206651713	0.584745762711864
chr1:206652248-206652354	0.632075471698113
chr1:206652354-206652476	0.647540983606557
chr1:206653205-206653310	0.638095238095238
chr1:206653330-206653458	0.6640625
chr1:206653788-206653919	0.641221374045801
chr1:206658324-206658431	0.616822429906542
chr1:206658447-206658562	0.660869565217391
chr1:206658562-206658689	0.590551181102362
chr1:206661211-206661293	0.5
chr1:206661291-206661385	0.553191489361702
chr1:206664115-206664247	0.575757575757576
chr1:206664889-206665002	0.530973451327434
chr1:206665002-206665129	0.598425196850394
chr1:206666331-206666458	0.590551181102362
chr1:206666594-206666723	0.612403100775194
chr1:206667201-206667325	0.620967741935484
chr1:206669358-206669489	0.549618320610687
chr1:220702095-220702216	0.735537190082645
chr1:220752588-220752713	0.216
chr1:220752713-220752792	0.493670886075949
chr1:220752792-220752908	0.387931034482759
chr1:220754339-220754430	0.208791208791209
chr1:220773109-220773211	0.313725490196078
chr1:220777311-220777415	0.278846153846154
chr1:220777412-220777502	0.377777777777778
chr1:220789217-220789303	0.290697674418605
chr1:220791536-220791654	0.279661016949153
chr1:220791666-220791787	0.388429752066116
chr1:220791787-220791866	0.493670886075949
chr1:220791864-220792013	0.355704697986577
chr1:220792013-220792139	0.301587301587302
chr1:220804365-220804482	0.358974358974359
chr1:220805478-220805563	0.270588235294118
chr1:220805565-220805643	0.320512820512821
chr1:220805593-220805672	0.316455696202532
chr1:220808667-220808770	0.368932038834951
chr1:220808764-220808893	0.496124031007752
chr1:220809081-220809204	0.308943089430894
chr1:220809204-220809325	0.471074380165289
chr1:220823892-220823993	0.277227722772277
chr1:220823993-220824105	0.419642857142857
chr1:220825316-220825428	0.544642857142857
chr1:220825428-220825550	0.401639344262295
chr1:220826358-220826486	0.390625
chr1:220826486-220826604	0.584745762711864
chr1:220826604-220826700	0.447916666666667
chr1:220831044-220831158	0.298245614035088
chr1:220831139-220831219	0.5375
chr1:220835039-220835158	0.361344537815126
chr1:220835158-220835281	0.439024390243902
chr1:220835281-220835403	0.434426229508197
chr1:220835403-220835514	0.396396396396396
chr1:226549123-226549242	0.445378151260504
chr1:226549659-226549784	0.456
chr1:226550789-226550893	0.451923076923077
chr1:226551638-226551771	0.481203007518797
chr1:226552658-226552781	0.658536585365854
chr1:226552768-226552896	0.4765625
chr1:226553540-226553665	0.48
chr1:226553665-226553773	0.435185185185185
chr1:226555179-226555309	0.507692307692308
chr1:226555851-226555957	0.594339622641509
chr1:226555952-226556044	0.58695652173913
chr1:226558088-226558218	0.6
chr1:226561813-226561940	0.393700787401575
chr1:226561940-226562064	0.467741935483871
chr1:226564798-226564926	0.4296875
chr1:226564926-226565014	0.556818181818182
chr1:226566764-226566891	0.543307086614173
chr1:226566891-226567022	0.541984732824427
chr1:226567272-226567383	0.36036036036036
chr1:226567568-226567686	0.635593220338983
chr1:226567681-226567807	0.587301587301587
chr1:226567771-226567849	0.512820512820513
chr1:226567848-226567967	0.310924369747899
chr1:226568752-226568844	0.521739130434783
chr1:226568844-226568924	0.4875
chr1:226570648-226570741	0.526881720430108
chr1:226570741-226570858	0.58974358974359
chr1:226570821-226570908	0.310344827586207
chr1:226573179-226573293	0.56140350877193
chr1:226573292-226573397	0.59047619047619
chr1:226574010-226574143	0.503759398496241
chr1:226576331-226576456	0.416
chr1:226578004-226578134	0.607692307692308
chr1:226578124-226578250	0.571428571428571
chr1:226578248-226578373	0.56
chr1:226579808-226579927	0.436974789915966
chr1:226579927-226580022	0.515789473684211
chr1:226589909-226590021	0.589285714285714
chr1:226590001-226590130	0.496124031007752
chr1:226595463-226595583	0.741666666666667
chr1:226595568-226595669	0.643564356435644
chr1:236958965-236959098	0.62406015037594
chr1:236966679-236966771	0.380434782608696
chr1:236966771-236966853	0.536585365853659
chr1:236966853-236966942	0.382022471910112
chr1:236969417-236969538	0.40495867768595
chr1:236971970-236972094	0.5
chr1:236973779-236973872	0.473118279569892
chr1:236976031-236976159	0.4375
chr1:236978883-236979003	0.375
chr1:236979672-236979768	0.302083333333333
chr1:236979768-236979876	0.472222222222222
chr1:236987305-236987428	0.260162601626016
chr1:236987442-236987564	0.39344262295082
chr1:236988533-236988648	0.226086956521739
chr1:236988648-236988768	0.408333333333333
chr1:236990064-236990172	0.388888888888889
chr1:236992479-236992575	0.4375
chr1:236995163-236995280	0.376068376068376
chr1:236995280-236995406	0.444444444444444
chr1:236998780-236998906	0.484126984126984
chr1:236998906-236999001	0.421052631578947
chr1:237001694-237001777	0.469879518072289
chr1:237001777-237001904	0.456692913385827
chr1:237013525-237013647	0.163934426229508
chr1:237013647-237013763	0.413793103448276
chr1:237013763-237013846	0.373493975903614
chr1:237015720-237015841	0.322314049586777
chr1:237015841-237015938	0.463917525773196
chr1:237016218-237016326	0.416666666666667
chr1:237016326-237016440	0.403508771929825
chr1:237023106-237023226	0.441666666666667
chr1:237024362-237024453	0.208791208791209
chr1:237024467-237024585	0.364406779661017
chr1:237025519-237025644	0.432
chr1:237026730-237026854	0.532258064516129
chr1:237037039-237037141	0.392156862745098
chr1:237037987-237038066	0.316455696202532
chr1:237038066-237038155	0.359550561797753
chr1:237044019-237044138	0.453781512605042
chr1:237048415-237048517	0.352941176470588
chr1:237048518-237048595	0.285714285714286
chr1:237049548-237049668	0.391666666666667
chr1:237052463-237052547	0.476190476190476
chr1:237052547-237052636	0.48314606741573
chr1:237054397-237054470	0.397260273972603
chr1:237054470-237054551	0.530864197530864
chr1:237054551-237054634	0.566265060240964
chr1:237057585-237057701	0.577586206896552
chr1:237057701-237057806	0.552380952380952
chr1:237057806-237057927	0.669421487603306
chr1:237058585-237058703	0.601694915254237
chr1:237058696-237058820	0.669354838709677
chr1:237058820-237058900	0.55
chr1:237060301-237060418	0.435897435897436
chr1:237060788-237060866	0.333333333333333
chr1:237060866-237060977	0.342342342342342
chr1:241661043-241661166	0.276422764227642
chr1:241661166-241661281	0.417391304347826
chr1:241663667-241663758	0.274725274725275
chr1:241663758-241663831	0.452054794520548
chr1:241663831-241663932	0.455445544554455
chr1:241665637-241665761	0.32258064516129
chr1:241665761-241665874	0.504424778761062
chr1:241667262-241667394	0.424242424242424
chr1:241667403-241667528	0.472
chr1:241667522-241667608	0.348837209302326
chr1:241669238-241669351	0.371681415929204
chr1:241669337-241669442	0.419047619047619
chr1:241669439-241669505	0.242424242424242
chr1:241671792-241671912	0.383333333333333
chr1:241671912-241671999	0.413793103448276
chr1:241671999-241672120	0.347107438016529
chr1:241675199-241675274	0.346666666666667
chr1:241675274-241675393	0.378151260504202
chr1:241675393-241675487	0.297872340425532
chr1:241676869-241676988	0.436974789915966
chr1:241676988-241677077	0.235955056179775
chr1:241680442-241680516	0.418918918918919
chr1:241680516-241680633	0.41025641025641
chr1:241682814-241682911	0.762886597938144
chr1:241682905-241683040	0.711111111111111
chr1:243662991-243663076	0.305882352941176
chr1:243663076-243663163	0.344827586206897
chr1:243668540-243668635	0.473684210526316
chr1:243675525-243675632	0.224299065420561
chr1:243708789-243708890	0.346534653465347
chr1:243716016-243716125	0.339449541284404
chr1:243716103-243716215	0.401785714285714
chr1:243716215-243716338	0.24390243902439
chr1:243727018-243727130	0.4375
chr1:243727137-243727222	0.247058823529412
chr1:243736201-243736284	0.337349397590361
chr1:243736284-243736359	0.52
chr1:243776889-243777006	0.299145299145299
chr1:243777029-243777124	0.189473684210526
chr1:243778456-243778531	0.266666666666667
chr1:243800876-243800994	0.296610169491525
chr1:243800994-243801110	0.232758620689655
chr1:243809181-243809307	0.380952380952381
chr1:243809306-243809436	0.269230769230769
chr1:243828087-243828159	0.361111111111111
chr1:243828163-243828267	0.221153846153846
chr1:243858913-243859018	0.371428571428571
chr1:244006378-244006498	0.483333333333333
chr2:5832763-5832868	0.733333333333333
chr2:5832858-5832956	0.693877551020408
chr2:5832939-5833036	0.649484536082474
chr2:5833035-5833120	0.564705882352941
chr2:5833120-5833255	0.644444444444444
chr2:5833206-5833333	0.763779527559055
chr2:5833332-5833442	0.772727272727273
chr2:5833365-5833496	0.83969465648855
chr2:5833450-5833567	0.700854700854701
chr2:5833531-5833663	0.674242424242424
chr2:5833663-5833798	0.733333333333333
chr2:5833797-5833937	0.728571428571429
chr2:5833939-5834045	0.660377358490566
chr2:5834045-5834149	0.644230769230769
chr2:5834102-5834229	0.62992125984252
chr2:16082166-16082282	0.646551724137931
chr2:16082282-16082430	0.689189189189189
chr2:16082429-16082519	0.711111111111111
chr2:16082519-16082616	0.731958762886598
chr2:16082632-16082768	0.852941176470588
chr2:16082946-16083034	0.681818181818182
chr2:16085594-16085718	0.483870967741935
chr2:16085715-16085799	0.630952380952381
chr2:16085798-16085918	0.608333333333333
chr2:16085912-16086012	0.62
chr2:16085988-16086096	0.583333333333333
chr2:16086096-16086219	0.504065040650406
chr2:24881523-24881639	0.5
chr2:24888568-24888662	0.351063829787234
chr2:24888628-24888704	0.407894736842105
chr2:24888704-24888794	0.344444444444444
chr2:24896169-24896259	0.266666666666667
chr2:24896259-24896333	0.418918918918919
chr2:24905826-24905917	0.362637362637363
chr2:24905917-24906022	0.380952380952381
chr2:24914315-24914398	0.421686746987952
chr2:24914398-24914486	0.488636363636364
chr2:24914486-24914562	0.368421052631579
chr2:24916109-24916189	0.475
chr2:24916189-24916296	0.327102803738318
chr2:24920425-24920552	0.251968503937008
chr2:24920608-24920675	0.432835820895522
chr2:24927873-24927994	0.40495867768595
chr2:24927994-24928074	0.45
chr2:24928074-24928171	0.319587628865979
chr2:24929336-24929450	0.298245614035088
chr2:24929448-24929572	0.483870967741935
chr2:24929571-24929687	0.482758620689655
chr2:24929686-24929811	0.448
chr2:24929810-24929926	0.431034482758621
chr2:24929924-24930027	0.446601941747573
chr2:24930019-24930145	0.373015873015873
chr2:24930145-24930262	0.435897435897436
chr2:24930259-24930378	0.504201680672269
chr2:24930378-24930499	0.462809917355372
chr2:24930499-24930612	0.371681415929204
chr2:24930601-24930684	0.373493975903614
chr2:24930684-24930759	0.493333333333333
chr2:24933762-24933873	0.432432432432432
chr2:24933873-24933985	0.526785714285714
chr2:24949440-24949523	0.397590361445783
chr2:24949525-24949640	0.28695652173913
chr2:24951161-24951242	0.419753086419753
chr2:24951242-24951356	0.412280701754386
chr2:24952332-24952443	0.378378378378378
chr2:24952442-24952571	0.527131782945736
chr2:24952562-24952686	0.556451612903226
chr2:24962207-24962325	0.313559322033898
chr2:24962325-24962404	0.443037974683544
chr2:24964582-24964699	0.393162393162393
chr2:24964699-24964792	0.526881720430108
chr2:24964792-24964915	0.528455284552846
chr2:24964915-24965004	0.51685393258427
chr2:24965004-24965086	0.439024390243902
chr2:24974861-24974985	0.57258064516129
chr2:24974956-24975047	0.505494505494505
chr2:24980820-24980942	0.483606557377049
chr2:24980942-24981052	0.518181818181818
chr2:24985460-24985584	0.32258064516129
chr2:24985579-24985661	0.48780487804878
chr2:24990864-24990992	0.375
chr2:24991026-24991153	0.52755905511811
chr2:24991136-24991236	0.63
chr2:24991239-24991339	0.25
chr2:25457137-25457265	0.59375
chr2:25457265-25457351	0.616279069767442
chr2:25458478-25458579	0.584158415841584
chr2:25458579-25458696	0.435897435897436
chr2:25459792-25459875	0.578313253012048
chr2:25461887-25462001	0.675438596491228
chr2:25462001-25462090	0.51685393258427
chr2:25463104-25463233	0.51937984496124
chr2:25463233-25463357	0.604838709677419
chr2:25463471-25463603	0.606060606060606
chr2:25464429-25464553	0.612903225806452
chr2:25464550-25464678	0.6484375
chr2:25466732-25466851	0.605042016806723
chr2:25466942-25467036	0.659574468085106
chr2:25467035-25467120	0.647058823529412
chr2:25467112-25467221	0.63302752293578
chr2:25467391-25467495	0.605769230769231
chr2:25467494-25467611	0.623931623931624
chr2:25468069-25468205	0.595588235294118
chr2:25468886-25469038	0.651315789473684
chr2:25469035-25469164	0.558139534883721
chr2:25469164-25469271	0.598130841121495
chr2:25469484-25469607	0.609756097560976
chr2:25469596-25469713	0.675213675213675
chr2:25469917-25470047	0.592307692307692
chr2:25470423-25470526	0.631067961165049
chr2:25470509-25470647	0.644927536231884
chr2:25470860-25470971	0.648648648648649
chr2:25470959-25471089	0.669230769230769
chr2:25471089-25471180	0.461538461538462
chr2:25472487-25472606	0.529411764705882
chr2:25475002-25475117	0.756521739130435
chr2:25497732-25497848	0.646551724137931
chr2:25497846-25497982	0.683823529411765
chr2:25498328-25498412	0.511904761904762
chr2:25505247-25505377	0.646153846153846
chr2:25505377-25505491	0.692982456140351
chr2:25505491-25505586	0.6
chr2:25523006-25523134	0.7109375
chr2:25536785-25536902	0.786324786324786
chr2:29416075-29416204	0.558139534883721
chr2:29416204-29416329	0.552
chr2:29416327-29416458	0.534351145038168
chr2:29416450-29416551	0.594059405940594
chr2:29416541-29416672	0.625954198473282
chr2:29416672-29416786	0.552631578947368
chr2:29419595-29419703	0.425925925925926
chr2:29419703-29419808	0.361904761904762
chr2:29420392-29420481	0.550561797752809
chr2:29420481-29420559	0.487179487179487
chr2:29430025-29430143	0.508474576271186
chr2:29432650-29432776	0.507936507936508
chr2:29436843-29436974	0.603053435114504
chr2:29443565-29443688	0.634146341463415
chr2:29443688-29443772	0.452380952380952
chr2:29445208-29445320	0.589285714285714
chr2:29445379-29445483	0.615384615384615
chr2:29446137-29446233	0.614583333333333
chr2:29446229-29446325	0.583333333333333
chr2:29446308-29446439	0.641221374045801
chr2:29448245-29448372	0.637795275590551
chr2:29448347-29448476	0.635658914728682
chr2:29449745-29449875	0.615384615384615
chr2:29449875-29450001	0.547619047619048
chr2:29450410-29450539	0.527131782945736
chr2:29451739-29451867	0.6171875
chr2:29451839-29451942	0.601941747572815
chr2:29455084-29455194	0.636363636363636
chr2:29455194-29455317	0.601626016260163
chr2:29456412-29456497	0.588235294117647
chr2:29456497-29456587	0.388888888888889
chr2:29462476-29462593	0.632478632478632
chr2:29462593-29462696	0.611650485436893
chr2:29473922-29474057	0.644444444444444
chr2:29474057-29474142	0.635294117647059
chr2:29497920-29498030	0.481818181818182
chr2:29498030-29498120	0.488888888888889
chr2:29498157-29498280	0.601626016260163
chr2:29498280-29498368	0.545454545454545
chr2:29519733-29519862	0.565891472868217
chr2:29519862-29519942	0.5625
chr2:29541148-29541271	0.504065040650406
chr2:29543570-29543654	0.583333333333333
chr2:29543654-29543775	0.537190082644628
chr2:29551121-29551245	0.612903225806452
chr2:29551242-29551362	0.6
chr2:29606502-29606611	0.467889908256881
chr2:29606611-29606728	0.547008547008547
chr2:29754729-29754845	0.5
chr2:29754830-29754948	0.627118644067797
chr2:29754938-29755059	0.504132231404959
chr2:29917639-29917750	0.558558558558559
chr2:29917739-29917857	0.652542372881356
chr2:29917856-29917978	0.508196721311475
chr2:29940347-29940458	0.387387387387387
chr2:29940458-29940576	0.415254237288136
chr2:30142762-30142890	0.484375
chr2:30142879-30143005	0.650793650793651
chr2:30143005-30143141	0.698529411764706
chr2:30143111-30143243	0.765151515151515
chr2:30143158-30143296	0.768115942028985
chr2:30143258-30143386	0.6796875
chr2:30143372-30143502	0.761538461538461
chr2:30143486-30143600	0.692982456140351
chr2:42396670-42396802	0.674242424242424
chr2:42472554-42472678	0.274193548387097
chr2:42472678-42472784	0.471698113207547
chr2:42472784-42472878	0.319148936170213
chr2:42483571-42483666	0.252631578947368
chr2:42483666-42483779	0.424778761061947
chr2:42488352-42488452	0.48
chr2:42490246-42490351	0.323809523809524
chr2:42490351-42490424	0.315068493150685
chr2:42490416-42490506	0.266666666666667
chr2:42491868-42491942	0.189189189189189
chr2:42507898-42508003	0.276190476190476
chr2:42507998-42508117	0.445378151260504
chr2:42509881-42509994	0.309734513274336
chr2:42509994-42510097	0.398058252427184
chr2:42510097-42510185	0.306818181818182
chr2:42511743-42511854	0.387387387387387
chr2:42513369-42513440	0.535211267605634
chr2:42513440-42513558	0.389830508474576
chr2:42515287-42515392	0.285714285714286
chr2:42515431-42515546	0.31304347826087
chr2:42522177-42522294	0.324786324786325
chr2:42522294-42522382	0.386363636363636
chr2:42522382-42522456	0.256756756756757
chr2:42522488-42522587	0.333333333333333
chr2:42522587-42522690	0.407766990291262
chr2:42528418-42528514	0.395833333333333
chr2:42528481-42528565	0.297619047619048
chr2:42530184-42530262	0.320512820512821
chr2:42530262-42530371	0.376146788990826
chr2:42530394-42530497	0.359223300970874
chr2:42530497-42530586	0.51685393258427
chr2:42531581-42531701	0.508333333333333
chr2:42543115-42543223	0.472222222222222
chr2:42544462-42544567	0.238095238095238
chr2:42552494-42552624	0.330769230769231
chr2:42552647-42552781	0.17910447761194
chr2:42553237-42553320	0.325301204819277
chr2:42553320-42553395	0.4
chr2:42556008-42556085	0.467532467532468
chr2:42556085-42556173	0.397727272727273
chr2:42556829-42556955	0.404761904761905
chr2:42556955-42557076	0.446280991735537
chr2:42557076-42557169	0.462365591397849
chr2:42557169-42557262	0.559139784946237
chr2:42557262-42557363	0.574257425742574
chr2:47630307-47630426	0.65546218487395
chr2:47630402-47630519	0.692307692307692
chr2:47630509-47630598	0.752808988764045
chr2:47635559-47635660	0.316831683168317
chr2:47637250-47637374	0.435483870967742
chr2:47637373-47637456	0.44578313253012
chr2:47637456-47637538	0.475609756097561
chr2:47639455-47639556	0.217821782178218
chr2:47639583-47639679	0.385416666666667
chr2:47639692-47639797	0.19047619047619
chr2:47641313-47641423	0.263636363636364
chr2:47641428-47641535	0.364485981308411
chr2:47641539-47641623	0.214285714285714
chr2:47643392-47643502	0.4
chr2:47643502-47643603	0.356435643564356
chr2:47656818-47656930	0.232142857142857
chr2:47656930-47657017	0.379310344827586
chr2:47657017-47657120	0.339805825242718
chr2:47672607-47672730	0.268292682926829
chr2:47672761-47672884	0.260162601626016
chr2:47690171-47690297	0.341269841269841
chr2:47693812-47693939	0.330708661417323
chr2:47698056-47698161	0.247619047619048
chr2:47698168-47698272	0.288461538461538
chr2:47702183-47702262	0.455696202531646
chr2:47702241-47702323	0.426829268292683
chr2:47703412-47703525	0.31858407079646
chr2:47703525-47703609	0.452380952380952
chr2:47703609-47703711	0.490196078431373
chr2:47705329-47705436	0.289719626168224
chr2:47705433-47705518	0.376470588235294
chr2:47705517-47705595	0.384615384615385
chr2:47705595-47705686	0.384615384615385
chr2:47707830-47707929	0.404040404040404
chr2:47707929-47708004	0.413333333333333
chr2:47709859-47709938	0.278481012658228
chr2:47709955-47710084	0.286821705426357
chr2:48010326-48010432	0.622641509433962
chr2:48010436-48010573	0.802919708029197
chr2:48018026-48018152	0.444444444444444
chr2:48018152-48018262	0.445454545454545
chr2:48023056-48023137	0.407407407407407
chr2:48023137-48023222	0.505882352941176
chr2:48025751-48025860	0.403669724770642
chr2:48025860-48025962	0.431372549019608
chr2:48025962-48026052	0.522222222222222
chr2:48026052-48026182	0.446153846153846
chr2:48026182-48026309	0.464566929133858
chr2:48026309-48026434	0.432
chr2:48026434-48026558	0.475806451612903
chr2:48026558-48026660	0.46078431372549
chr2:48026660-48026779	0.428571428571429
chr2:48026779-48026856	0.415584415584416
chr2:48026856-48026984	0.375
chr2:48026977-48027055	0.448717948717949
chr2:48027046-48027169	0.455284552845528
chr2:48027168-48027289	0.388429752066116
chr2:48027289-48027377	0.397727272727273
chr2:48027372-48027486	0.447368421052632
chr2:48027486-48027564	0.423076923076923
chr2:48027563-48027635	0.472222222222222
chr2:48027632-48027734	0.352941176470588
chr2:48027731-48027847	0.370689655172414
chr2:48027847-48027948	0.455445544554455
chr2:48027948-48028072	0.459677419354839
chr2:48028072-48028194	0.39344262295082
chr2:48028194-48028315	0.429752066115702
chr2:48030540-48030644	0.490384615384615
chr2:48030642-48030770	0.4140625
chr2:48030770-48030881	0.378378378378378
chr2:48031943-48032061	0.38135593220339
chr2:48032061-48032174	0.469026548672566
chr2:48032677-48032796	0.252100840336134
chr2:48032816-48032939	0.276422764227642
chr2:48033249-48033360	0.306306306306306
chr2:48033360-48033456	0.354166666666667
chr2:48033411-48033534	0.32520325203252
chr2:48033557-48033652	0.389473684210526
chr2:48033652-48033726	0.418918918918919
chr2:48033726-48033843	0.307692307692308
chr2:48033875-48033999	0.290322580645161
chr2:60679605-60679734	0.558139534883721
chr2:60679734-60679835	0.524752475247525
chr2:60687517-60687637	0.366666666666667
chr2:60687637-60687719	0.524390243902439
chr2:60687719-60687799	0.5
chr2:60687799-60687915	0.655172413793103
chr2:60687878-60688011	0.676691729323308
chr2:60688010-60688135	0.64
chr2:60688132-60688255	0.666666666666667
chr2:60688254-60688385	0.67175572519084
chr2:60688378-60688494	0.741379310344828
chr2:60688471-60688608	0.656934306569343
chr2:60688537-60688638	0.594059405940594
chr2:60688638-60688752	0.692982456140351
chr2:60688750-60688886	0.610294117647059
chr2:60688886-60689014	0.65625
chr2:60689012-60689099	0.609195402298851
chr2:60689099-60689224	0.632
chr2:60689213-60689346	0.56390977443609
chr2:60689337-60689463	0.507936507936508
chr2:60689463-60689576	0.442477876106195
chr2:60695899-60695983	0.55952380952381
chr2:60773039-60773126	0.413793103448276
chr2:60773126-60773255	0.488372093023256
chr2:60773255-60773346	0.461538461538462
chr2:60773343-60773465	0.524590163934426
chr2:60780316-60780454	0.601449275362319
chr2:61108915-61109017	0.774509803921569
chr2:61118800-61118896	0.395833333333333
chr2:61118891-61118965	0.540540540540541
chr2:61121612-61121725	0.380530973451327
chr2:61128010-61128128	0.305084745762712
chr2:61143930-61144035	0.342857142857143
chr2:61144035-61144133	0.428571428571429
chr2:61145266-61145378	0.285714285714286
chr2:61145432-61145544	0.223214285714286
chr2:61145560-61145665	0.419047619047619
chr2:61145664-61145779	0.339130434782609
chr2:61147652-61147738	0.302325581395349
